Customer ID,snapshot_date
13357,2010-09-30
13360,2010-09-30
13361,2010-09-30
13371,2010-09-30
13373,2010-09-30
13377,2010-09-30
13381,2010-09-30
13382,2010-09-30
13392,2010-09-30
13393,2010-09-30
13394,2010-09-30
13397,2010-09-30
13403,2010-09-30
13405,2010-09-30
13406,2010-09-30
13407,2010-09-30
13408,2010-09-30
13410,2010-09-30
13412,2010-09-30
13413,2010-09-30
13415,2010-09-30
13416,2010-09-30
13417,2010-09-30
13418,2010-09-30
13421,2010-09-30
13426,2010-09-30
13427,2010-09-30
13431,2010-09-30
13433,2010-09-30
13434,2010-09-30
13442,2010-09-30
13443,2010-09-30
13445,2010-09-30
13446,2010-09-30
13448,2010-09-30
13451,2010-09-30
13454,2010-09-30
13455,2010-09-30
13457,2010-09-30
13459,2010-09-30
13462,2010-09-30
13464,2010-09-30
13466,2010-09-30
13468,2010-09-30
13469,2010-09-30
13473,2010-09-30
13476,2010-09-30
13477,2010-09-30
13478,2010-09-30
13480,2010-09-30
13481,2010-09-30
13482,2010-09-30
13484,2010-09-30
13485,2010-09-30
13487,2010-09-30
13488,2010-09-30
13490,2010-09-30
13491,2010-09-30
13495,2010-09-30
13497,2010-09-30
13498,2010-09-30
13503,2010-09-30
13508,2010-09-30
13510,2010-09-30
13511,2010-09-30
13513,2010-09-30
13514,2010-09-30
13515,2010-09-30
13520,2010-09-30
13526,2010-09-30
13527,2010-09-30
13530,2010-09-30
13531,2010-09-30
13538,2010-09-30
13540,2010-09-30
13542,2010-09-30
13543,2010-09-30
13544,2010-09-30
13551,2010-09-30
13552,2010-09-30
13553,2010-09-30
13555,2010-09-30
13557,2010-09-30
13561,2010-09-30
13562,2010-09-30
13564,2010-09-30
13566,2010-09-30
13571,2010-09-30
13573,2010-09-30
13576,2010-09-30
13577,2010-09-30
13579,2010-09-30
13582,2010-09-30
13583,2010-09-30
13584,2010-09-30
13585,2010-09-30
13587,2010-09-30
13589,2010-09-30
13590,2010-09-30
13591,2010-09-30
13593,2010-09-30
13595,2010-09-30
13598,2010-09-30
13599,2010-09-30
13600,2010-09-30
13604,2010-09-30
13610,2010-09-30
13611,2010-09-30
13612,2010-09-30
13613,2010-09-30
13615,2010-09-30
13616,2010-09-30
13619,2010-09-30
13622,2010-09-30
13623,2010-09-30
13627,2010-09-30
13628,2010-09-30
13629,2010-09-30
13634,2010-09-30
13635,2010-09-30
13641,2010-09-30
13643,2010-09-30
13648,2010-09-30
13650,2010-09-30
13652,2010-09-30
13654,2010-09-30
13658,2010-09-30
13659,2010-09-30
13662,2010-09-30
13663,2010-09-30
13666,2010-09-30
13668,2010-09-30
13672,2010-09-30
13676,2010-09-30
13679,2010-09-30
13680,2010-09-30
13684,2010-09-30
13688,2010-09-30
13693,2010-09-30
13694,2010-09-30
13696,2010-09-30
13698,2010-09-30
13700,2010-09-30
13705,2010-09-30
13706,2010-09-30
13709,2010-09-30
13711,2010-09-30
13715,2010-09-30
13722,2010-09-30
13724,2010-09-30
13727,2010-09-30
13728,2010-09-30
13729,2010-09-30
13733,2010-09-30
13735,2010-09-30
13736,2010-09-30
13740,2010-09-30
13748,2010-09-30
13750,2010-09-30
13753,2010-09-30
13756,2010-09-30
13757,2010-09-30
13758,2010-09-30
13761,2010-09-30
13762,2010-09-30
13764,2010-09-30
13765,2010-09-30
13767,2010-09-30
13768,2010-09-30
13769,2010-09-30
13770,2010-09-30
13771,2010-09-30
13772,2010-09-30
13773,2010-09-30
13777,2010-09-30
13781,2010-09-30
13782,2010-09-30
13783,2010-09-30
13786,2010-09-30
13787,2010-09-30
13793,2010-09-30
13795,2010-09-30
13797,2010-09-30
13798,2010-09-30
13799,2010-09-30
13800,2010-09-30
13802,2010-09-30
13803,2010-09-30
13807,2010-09-30
13813,2010-09-30
13815,2010-09-30
13819,2010-09-30
13820,2010-09-30
13821,2010-09-30
13823,2010-09-30
13824,2010-09-30
13825,2010-09-30
13831,2010-09-30
13834,2010-09-30
13835,2010-09-30
13842,2010-09-30
13847,2010-09-30
13848,2010-09-30
13849,2010-09-30
13851,2010-09-30
13854,2010-09-30
13855,2010-09-30
13856,2010-09-30
13869,2010-09-30
13870,2010-09-30
13871,2010-09-30
13872,2010-09-30
13873,2010-09-30
13874,2010-09-30
13875,2010-09-30
13877,2010-09-30
13879,2010-09-30
13881,2010-09-30
13883,2010-09-30
13889,2010-09-30
13890,2010-09-30
13895,2010-09-30
13896,2010-09-30
13897,2010-09-30
13900,2010-09-30
13901,2010-09-30
13902,2010-09-30
13905,2010-09-30
13907,2010-09-30
13911,2010-09-30
13916,2010-09-30
13921,2010-09-30
13929,2010-09-30
13931,2010-09-30
13935,2010-09-30
13941,2010-09-30
13944,2010-09-30
13946,2010-09-30
13948,2010-09-30
13952,2010-09-30
13953,2010-09-30
13957,2010-09-30
13958,2010-09-30
13965,2010-09-30
13969,2010-09-30
13971,2010-09-30
13975,2010-09-30
13976,2010-09-30
13979,2010-09-30
13980,2010-09-30
13982,2010-09-30
13983,2010-09-30
13984,2010-09-30
13985,2010-09-30
13988,2010-09-30
13993,2010-09-30
13995,2010-09-30
13999,2010-09-30
14000,2010-09-30
14003,2010-09-30
14006,2010-09-30
14013,2010-09-30
14016,2010-09-30
14018,2010-09-30
14026,2010-09-30
14030,2010-09-30
14031,2010-09-30
14032,2010-09-30
14037,2010-09-30
14038,2010-09-30
14040,2010-09-30
14042,2010-09-30
14043,2010-09-30
14044,2010-09-30
14045,2010-09-30
14047,2010-09-30
14049,2010-09-30
14051,2010-09-30
14055,2010-09-30
14057,2010-09-30
14060,2010-09-30
14061,2010-09-30
14062,2010-09-30
14063,2010-09-30
14064,2010-09-30
14068,2010-09-30
14070,2010-09-30
14072,2010-09-30
14074,2010-09-30
14078,2010-09-30
14079,2010-09-30
14080,2010-09-30
14081,2010-09-30
14083,2010-09-30
14085,2010-09-30
14087,2010-09-30
14091,2010-09-30
14092,2010-09-30
14095,2010-09-30
14097,2010-09-30
14099,2010-09-30
14101,2010-09-30
14105,2010-09-30
14106,2010-09-30
14107,2010-09-30
14108,2010-09-30
14110,2010-09-30
14112,2010-09-30
14113,2010-09-30
14115,2010-09-30
14119,2010-09-30
14122,2010-09-30
14123,2010-09-30
14130,2010-09-30
14131,2010-09-30
14133,2010-09-30
14134,2010-09-30
14135,2010-09-30
14136,2010-09-30
14137,2010-09-30
14142,2010-09-30
14146,2010-09-30
14147,2010-09-30
14151,2010-09-30
14152,2010-09-30
14154,2010-09-30
14156,2010-09-30
14157,2010-09-30
14159,2010-09-30
14160,2010-09-30
14161,2010-09-30
14166,2010-09-30
14167,2010-09-30
14171,2010-09-30
14172,2010-09-30
14173,2010-09-30
14175,2010-09-30
14177,2010-09-30
14186,2010-09-30
14190,2010-09-30
14191,2010-09-30
14194,2010-09-30
14195,2010-09-30
14198,2010-09-30
14200,2010-09-30
14202,2010-09-30
14204,2010-09-30
14205,2010-09-30
14207,2010-09-30
14209,2010-09-30
14210,2010-09-30
14211,2010-09-30
14215,2010-09-30
14225,2010-09-30
14227,2010-09-30
14233,2010-09-30
14235,2010-09-30
14238,2010-09-30
14239,2010-09-30
14241,2010-09-30
14244,2010-09-30
14249,2010-09-30
14253,2010-09-30
14256,2010-09-30
14257,2010-09-30
14258,2010-09-30
14274,2010-09-30
14276,2010-09-30
14277,2010-09-30
14279,2010-09-30
14282,2010-09-30
14284,2010-09-30
14285,2010-09-30
14286,2010-09-30
14290,2010-09-30
14291,2010-09-30
14292,2010-09-30
14293,2010-09-30
14295,2010-09-30
14298,2010-09-30
14299,2010-09-30
14301,2010-09-30
14302,2010-09-30
14306,2010-09-30
14307,2010-09-30
14315,2010-09-30
14316,2010-09-30
14320,2010-09-30
14322,2010-09-30
14324,2010-09-30
14327,2010-09-30
14329,2010-09-30
14330,2010-09-30
14341,2010-09-30
14343,2010-09-30
14344,2010-09-30
14347,2010-09-30
14355,2010-09-30
14365,2010-09-30
14369,2010-09-30
14370,2010-09-30
14376,2010-09-30
14378,2010-09-30
14380,2010-09-30
14388,2010-09-30
14396,2010-09-30
14399,2010-09-30
14400,2010-09-30
14401,2010-09-30
14402,2010-09-30
14403,2010-09-30
14404,2010-09-30
14408,2010-09-30
14413,2010-09-30
14415,2010-09-30
14420,2010-09-30
14421,2010-09-30
14422,2010-09-30
14423,2010-09-30
14425,2010-09-30
14426,2010-09-30
14427,2010-09-30
14431,2010-09-30
14439,2010-09-30
14440,2010-09-30
14441,2010-09-30
14442,2010-09-30
14451,2010-09-30
14454,2010-09-30
14459,2010-09-30
14460,2010-09-30
14461,2010-09-30
14464,2010-09-30
14465,2010-09-30
14466,2010-09-30
14467,2010-09-30
14468,2010-09-30
14469,2010-09-30
14471,2010-09-30
14472,2010-09-30
14477,2010-09-30
14478,2010-09-30
14479,2010-09-30
14480,2010-09-30
14481,2010-09-30
14483,2010-09-30
14484,2010-09-30
14492,2010-09-30
14493,2010-09-30
14494,2010-09-30
14495,2010-09-30
14496,2010-09-30
14497,2010-09-30
14505,2010-09-30
14507,2010-09-30
14512,2010-09-30
14514,2010-09-30
14519,2010-09-30
14522,2010-09-30
14525,2010-09-30
14527,2010-09-30
14530,2010-09-30
14532,2010-09-30
14534,2010-09-30
14535,2010-09-30
14537,2010-09-30
14538,2010-09-30
14540,2010-09-30
14541,2010-09-30
14543,2010-09-30
14545,2010-09-30
14546,2010-09-30
14548,2010-09-30
14549,2010-09-30
14551,2010-09-30
14555,2010-09-30
14556,2010-09-30
14558,2010-09-30
14560,2010-09-30
14562,2010-09-30
14564,2010-09-30
14572,2010-09-30
14573,2010-09-30
14574,2010-09-30
14577,2010-09-30
14583,2010-09-30
14584,2010-09-30
14590,2010-09-30
14593,2010-09-30
14595,2010-09-30
14596,2010-09-30
14602,2010-09-30
14604,2010-09-30
14605,2010-09-30
14606,2010-09-30
14607,2010-09-30
14608,2010-09-30
14609,2010-09-30
14613,2010-09-30
14621,2010-09-30
14625,2010-09-30
14626,2010-09-30
14628,2010-09-30
14637,2010-09-30
14639,2010-09-30
14640,2010-09-30
14643,2010-09-30
14644,2010-09-30
14645,2010-09-30
14646,2010-09-30
14648,2010-09-30
14649,2010-09-30
14651,2010-09-30
14653,2010-09-30
14654,2010-09-30
14662,2010-09-30
14667,2010-09-30
14669,2010-09-30
14670,2010-09-30
14672,2010-09-30
14676,2010-09-30
14679,2010-09-30
14680,2010-09-30
14681,2010-09-30
14682,2010-09-30
14685,2010-09-30
14686,2010-09-30
14692,2010-09-30
14694,2010-09-30
14695,2010-09-30
14701,2010-09-30
14702,2010-09-30
14704,2010-09-30
14706,2010-09-30
14709,2010-09-30
14710,2010-09-30
14713,2010-09-30
14714,2010-09-30
14715,2010-09-30
14717,2010-09-30
14723,2010-09-30
14726,2010-09-30
14729,2010-09-30
14732,2010-09-30
14735,2010-09-30
14738,2010-09-30
14739,2010-09-30
14740,2010-09-30
14745,2010-09-30
14748,2010-09-30
14750,2010-09-30
14751,2010-09-30
14754,2010-09-30
14755,2010-09-30
14762,2010-09-30
14769,2010-09-30
14770,2010-09-30
14771,2010-09-30
14783,2010-09-30
14790,2010-09-30
14796,2010-09-30
14798,2010-09-30
14799,2010-09-30
14805,2010-09-30
14807,2010-09-30
14809,2010-09-30
14817,2010-09-30
14818,2010-09-30
14819,2010-09-30
14820,2010-09-30
14821,2010-09-30
14824,2010-09-30
14826,2010-09-30
14828,2010-09-30
14831,2010-09-30
14832,2010-09-30
14835,2010-09-30
14837,2010-09-30
14838,2010-09-30
14839,2010-09-30
14841,2010-09-30
14849,2010-09-30
14851,2010-09-30
14852,2010-09-30
14854,2010-09-30
14857,2010-09-30
14861,2010-09-30
14865,2010-09-30
14867,2010-09-30
14869,2010-09-30
14870,2010-09-30
14871,2010-09-30
14872,2010-09-30
14873,2010-09-30
14877,2010-09-30
14878,2010-09-30
14879,2010-09-30
14882,2010-09-30
14884,2010-09-30
14890,2010-09-30
14892,2010-09-30
14893,2010-09-30
14894,2010-09-30
14895,2010-09-30
14896,2010-09-30
14897,2010-09-30
14898,2010-09-30
14905,2010-09-30
14909,2010-09-30
14911,2010-09-30
14912,2010-09-30
14915,2010-09-30
14916,2010-09-30
14924,2010-09-30
14928,2010-09-30
14935,2010-09-30
14940,2010-09-30
14942,2010-09-30
14943,2010-09-30
14944,2010-09-30
14947,2010-09-30
14949,2010-09-30
14952,2010-09-30
14954,2010-09-30
14955,2010-09-30
14957,2010-09-30
14958,2010-09-30
14961,2010-09-30
14966,2010-09-30
14967,2010-09-30
14969,2010-09-30
14970,2010-09-30
14977,2010-09-30
14979,2010-09-30
14980,2010-09-30
14983,2010-09-30
14984,2010-09-30
14986,2010-09-30
14987,2010-09-30
14989,2010-09-30
14990,2010-09-30
14994,2010-09-30
14997,2010-09-30
15002,2010-09-30
15003,2010-09-30
15005,2010-09-30
15008,2010-09-30
15013,2010-09-30
15015,2010-09-30
15022,2010-09-30
15023,2010-09-30
15027,2010-09-30
15029,2010-09-30
15030,2010-09-30
15031,2010-09-30
15032,2010-09-30
15039,2010-09-30
15044,2010-09-30
15046,2010-09-30
15051,2010-09-30
15055,2010-09-30
15057,2010-09-30
15058,2010-09-30
15059,2010-09-30
15061,2010-09-30
15064,2010-09-30
15068,2010-09-30
15070,2010-09-30
15073,2010-09-30
15077,2010-09-30
15078,2010-09-30
15079,2010-09-30
15082,2010-09-30
15084,2010-09-30
15085,2010-09-30
15086,2010-09-30
15091,2010-09-30
15093,2010-09-30
15094,2010-09-30
15095,2010-09-30
15100,2010-09-30
15105,2010-09-30
15109,2010-09-30
15115,2010-09-30
15117,2010-09-30
15122,2010-09-30
15123,2010-09-30
15124,2010-09-30
15125,2010-09-30
15126,2010-09-30
15137,2010-09-30
15141,2010-09-30
15144,2010-09-30
15149,2010-09-30
15152,2010-09-30
15157,2010-09-30
15162,2010-09-30
15164,2010-09-30
15167,2010-09-30
15169,2010-09-30
15173,2010-09-30
15176,2010-09-30
15179,2010-09-30
15181,2010-09-30
15182,2010-09-30
15184,2010-09-30
15186,2010-09-30
15188,2010-09-30
15191,2010-09-30
15192,2010-09-30
15194,2010-09-30
15196,2010-09-30
15197,2010-09-30
15198,2010-09-30
15203,2010-09-30
15209,2010-09-30
15216,2010-09-30
15218,2010-09-30
15219,2010-09-30
15221,2010-09-30
15222,2010-09-30
15223,2010-09-30
15224,2010-09-30
15227,2010-09-30
15231,2010-09-30
15240,2010-09-30
15241,2010-09-30
15244,2010-09-30
15249,2010-09-30
15250,2010-09-30
15251,2010-09-30
15255,2010-09-30
15259,2010-09-30
15260,2010-09-30
15265,2010-09-30
15266,2010-09-30
15270,2010-09-30
15272,2010-09-30
15278,2010-09-30
15279,2010-09-30
15287,2010-09-30
15288,2010-09-30
15289,2010-09-30
15290,2010-09-30
15291,2010-09-30
15293,2010-09-30
15295,2010-09-30
15296,2010-09-30
15298,2010-09-30
15299,2010-09-30
15302,2010-09-30
15303,2010-09-30
15306,2010-09-30
15309,2010-09-30
15311,2010-09-30
15312,2010-09-30
15317,2010-09-30
15321,2010-09-30
15323,2010-09-30
15324,2010-09-30
15325,2010-09-30
15326,2010-09-30
15329,2010-09-30
15338,2010-09-30
15339,2010-09-30
15353,2010-09-30
15358,2010-09-30
15359,2010-09-30
15362,2010-09-30
15365,2010-09-30
15366,2010-09-30
15367,2010-09-30
15369,2010-09-30
15371,2010-09-30
15372,2010-09-30
15374,2010-09-30
15375,2010-09-30
15380,2010-09-30
15382,2010-09-30
15385,2010-09-30
15389,2010-09-30
15393,2010-09-30
15394,2010-09-30
15403,2010-09-30
15409,2010-09-30
15413,2010-09-30
15416,2010-09-30
15420,2010-09-30
15421,2010-09-30
15422,2010-09-30
15423,2010-09-30
15425,2010-09-30
15428,2010-09-30
15434,2010-09-30
15437,2010-09-30
15439,2010-09-30
15441,2010-09-30
15443,2010-09-30
15446,2010-09-30
15447,2010-09-30
15448,2010-09-30
15454,2010-09-30
15456,2010-09-30
15461,2010-09-30
15465,2010-09-30
15466,2010-09-30
15477,2010-09-30
15479,2010-09-30
15480,2010-09-30
15482,2010-09-30
15483,2010-09-30
15484,2010-09-30
15485,2010-09-30
15487,2010-09-30
15489,2010-09-30
15493,2010-09-30
15494,2010-09-30
15496,2010-09-30
15497,2010-09-30
15498,2010-09-30
15499,2010-09-30
15503,2010-09-30
15504,2010-09-30
15512,2010-09-30
15513,2010-09-30
15514,2010-09-30
15518,2010-09-30
15521,2010-09-30
15523,2010-09-30
15527,2010-09-30
15534,2010-09-30
15538,2010-09-30
15542,2010-09-30
15544,2010-09-30
15547,2010-09-30
15549,2010-09-30
15550,2010-09-30
15552,2010-09-30
15555,2010-09-30
15558,2010-09-30
15561,2010-09-30
15562,2010-09-30
15563,2010-09-30
15564,2010-09-30
15566,2010-09-30
15569,2010-09-30
15570,2010-09-30
15571,2010-09-30
15573,2010-09-30
15575,2010-09-30
15577,2010-09-30
15580,2010-09-30
15581,2010-09-30
15584,2010-09-30
15586,2010-09-30
15588,2010-09-30
15591,2010-09-30
15601,2010-09-30
15602,2010-09-30
15603,2010-09-30
15605,2010-09-30
15606,2010-09-30
15607,2010-09-30
15611,2010-09-30
15614,2010-09-30
15615,2010-09-30
15622,2010-09-30
15623,2010-09-30
15628,2010-09-30
15630,2010-09-30
15631,2010-09-30
15633,2010-09-30
15637,2010-09-30
15640,2010-09-30
15641,2010-09-30
15642,2010-09-30
15650,2010-09-30
15658,2010-09-30
15659,2010-09-30
15660,2010-09-30
15662,2010-09-30
15664,2010-09-30
15665,2010-09-30
15672,2010-09-30
15673,2010-09-30
15674,2010-09-30
15680,2010-09-30
15682,2010-09-30
15684,2010-09-30
15689,2010-09-30
15691,2010-09-30
15693,2010-09-30
15694,2010-09-30
15695,2010-09-30
15696,2010-09-30
15697,2010-09-30
15698,2010-09-30
15702,2010-09-30
15711,2010-09-30
15712,2010-09-30
15713,2010-09-30
15715,2010-09-30
15716,2010-09-30
15719,2010-09-30
15722,2010-09-30
15727,2010-09-30
15732,2010-09-30
15738,2010-09-30
15741,2010-09-30
15742,2010-09-30
15747,2010-09-30
15750,2010-09-30
15751,2010-09-30
15754,2010-09-30
15755,2010-09-30
15759,2010-09-30
15760,2010-09-30
15765,2010-09-30
15766,2010-09-30
15768,2010-09-30
15769,2010-09-30
15771,2010-09-30
15774,2010-09-30
15775,2010-09-30
15784,2010-09-30
15785,2010-09-30
15789,2010-09-30
15791,2010-09-30
15792,2010-09-30
15793,2010-09-30
15794,2010-09-30
15795,2010-09-30
15796,2010-09-30
15797,2010-09-30
15798,2010-09-30
15800,2010-09-30
15803,2010-09-30
15805,2010-09-30
15807,2010-09-30
15808,2010-09-30
15810,2010-09-30
15812,2010-09-30
15819,2010-09-30
15822,2010-09-30
15823,2010-09-30
15827,2010-09-30
15833,2010-09-30
15838,2010-09-30
15841,2010-09-30
15845,2010-09-30
15847,2010-09-30
15848,2010-09-30
15850,2010-09-30
15854,2010-09-30
15856,2010-09-30
15858,2010-09-30
15860,2010-09-30
15861,2010-09-30
15862,2010-09-30
15863,2010-09-30
15865,2010-09-30
15867,2010-09-30
15869,2010-09-30
15874,2010-09-30
15875,2010-09-30
15878,2010-09-30
15879,2010-09-30
15882,2010-09-30
15884,2010-09-30
15885,2010-09-30
15889,2010-09-30
15892,2010-09-30
15898,2010-09-30
15903,2010-09-30
15910,2010-09-30
15911,2010-09-30
15912,2010-09-30
15916,2010-09-30
15917,2010-09-30
15918,2010-09-30
15920,2010-09-30
15921,2010-09-30
15924,2010-09-30
15927,2010-09-30
15928,2010-09-30
15929,2010-09-30
15941,2010-09-30
15943,2010-09-30
15944,2010-09-30
15945,2010-09-30
15946,2010-09-30
15950,2010-09-30
15953,2010-09-30
15955,2010-09-30
15956,2010-09-30
15959,2010-09-30
15964,2010-09-30
15965,2010-09-30
15967,2010-09-30
15971,2010-09-30
15978,2010-09-30
15981,2010-09-30
15983,2010-09-30
15984,2010-09-30
15988,2010-09-30
15989,2010-09-30
15990,2010-09-30
15994,2010-09-30
15998,2010-09-30
15999,2010-09-30
16002,2010-09-30
16003,2010-09-30
16004,2010-09-30
16008,2010-09-30
16011,2010-09-30
16013,2010-09-30
16014,2010-09-30
16017,2010-09-30
16018,2010-09-30
16019,2010-09-30
16027,2010-09-30
16029,2010-09-30
16036,2010-09-30
16037,2010-09-30
16039,2010-09-30
16047,2010-09-30
16051,2010-09-30
16054,2010-09-30
16057,2010-09-30
16064,2010-09-30
16067,2010-09-30
16071,2010-09-30
16077,2010-09-30
16078,2010-09-30
16081,2010-09-30
16082,2010-09-30
16085,2010-09-30
16086,2010-09-30
16087,2010-09-30
16090,2010-09-30
16096,2010-09-30
16098,2010-09-30
16099,2010-09-30
16103,2010-09-30
16104,2010-09-30
16108,2010-09-30
16109,2010-09-30
16118,2010-09-30
16119,2010-09-30
16124,2010-09-30
16125,2010-09-30
16126,2010-09-30
16127,2010-09-30
16130,2010-09-30
16131,2010-09-30
16132,2010-09-30
16133,2010-09-30
16136,2010-09-30
16137,2010-09-30
16139,2010-09-30
16143,2010-09-30
16147,2010-09-30
16150,2010-09-30
16156,2010-09-30
16158,2010-09-30
16159,2010-09-30
16161,2010-09-30
16163,2010-09-30
16166,2010-09-30
16167,2010-09-30
16168,2010-09-30
16170,2010-09-30
16176,2010-09-30
16177,2010-09-30
16182,2010-09-30
16186,2010-09-30
16190,2010-09-30
16191,2010-09-30
16192,2010-09-30
16195,2010-09-30
16197,2010-09-30
16199,2010-09-30
16200,2010-09-30
16202,2010-09-30
16204,2010-09-30
16206,2010-09-30
16208,2010-09-30
16210,2010-09-30
16212,2010-09-30
16222,2010-09-30
16225,2010-09-30
16233,2010-09-30
16242,2010-09-30
16246,2010-09-30
16253,2010-09-30
16254,2010-09-30
16255,2010-09-30
16258,2010-09-30
16266,2010-09-30
16271,2010-09-30
16273,2010-09-30
16275,2010-09-30
16277,2010-09-30
16280,2010-09-30
16281,2010-09-30
16282,2010-09-30
16283,2010-09-30
16285,2010-09-30
16286,2010-09-30
16287,2010-09-30
16291,2010-09-30
16293,2010-09-30
16296,2010-09-30
16300,2010-09-30
16301,2010-09-30
16303,2010-09-30
16304,2010-09-30
16308,2010-09-30
16310,2010-09-30
16320,2010-09-30
16321,2010-09-30
16325,2010-09-30
16326,2010-09-30
16327,2010-09-30
16329,2010-09-30
16330,2010-09-30
16331,2010-09-30
16335,2010-09-30
16336,2010-09-30
16344,2010-09-30
16347,2010-09-30
16351,2010-09-30
16353,2010-09-30
16359,2010-09-30
16365,2010-09-30
16366,2010-09-30
16377,2010-09-30
16383,2010-09-30
16385,2010-09-30
16387,2010-09-30
16388,2010-09-30
16390,2010-09-30
16393,2010-09-30
16395,2010-09-30
16397,2010-09-30
16400,2010-09-30
16406,2010-09-30
16409,2010-09-30
16410,2010-09-30
16412,2010-09-30
16414,2010-09-30
16415,2010-09-30
16416,2010-09-30
16419,2010-09-30
16422,2010-09-30
16430,2010-09-30
16434,2010-09-30
16436,2010-09-30
16439,2010-09-30
16441,2010-09-30
16442,2010-09-30
16444,2010-09-30
16447,2010-09-30
16450,2010-09-30
16451,2010-09-30
16452,2010-09-30
16455,2010-09-30
16456,2010-09-30
16459,2010-09-30
16461,2010-09-30
16466,2010-09-30
16467,2010-09-30
16470,2010-09-30
16471,2010-09-30
16481,2010-09-30
16485,2010-09-30
16487,2010-09-30
16493,2010-09-30
16497,2010-09-30
16502,2010-09-30
16508,2010-09-30
16510,2010-09-30
16511,2010-09-30
16519,2010-09-30
16520,2010-09-30
16521,2010-09-30
16523,2010-09-30
16524,2010-09-30
16525,2010-09-30
16530,2010-09-30
16532,2010-09-30
16534,2010-09-30
16535,2010-09-30
16537,2010-09-30
16541,2010-09-30
16544,2010-09-30
16549,2010-09-30
16550,2010-09-30
16551,2010-09-30
16553,2010-09-30
16554,2010-09-30
16556,2010-09-30
16558,2010-09-30
16560,2010-09-30
16563,2010-09-30
16568,2010-09-30
16569,2010-09-30
16570,2010-09-30
16571,2010-09-30
16574,2010-09-30
16577,2010-09-30
16578,2010-09-30
16583,2010-09-30
16584,2010-09-30
16585,2010-09-30
16586,2010-09-30
16592,2010-09-30
16593,2010-09-30
16595,2010-09-30
16596,2010-09-30
16600,2010-09-30
16601,2010-09-30
16605,2010-09-30
16608,2010-09-30
16611,2010-09-30
16612,2010-09-30
16615,2010-09-30
16619,2010-09-30
16620,2010-09-30
16628,2010-09-30
16631,2010-09-30
16634,2010-09-30
16636,2010-09-30
16641,2010-09-30
16645,2010-09-30
16652,2010-09-30
16655,2010-09-30
16656,2010-09-30
16658,2010-09-30
16660,2010-09-30
16661,2010-09-30
16663,2010-09-30
16666,2010-09-30
16668,2010-09-30
16670,2010-09-30
16673,2010-09-30
16677,2010-09-30
16681,2010-09-30
16684,2010-09-30
16686,2010-09-30
16693,2010-09-30
16694,2010-09-30
16699,2010-09-30
16700,2010-09-30
16701,2010-09-30
16702,2010-09-30
16704,2010-09-30
16705,2010-09-30
16707,2010-09-30
16709,2010-09-30
16710,2010-09-30
16711,2010-09-30
16713,2010-09-30
16714,2010-09-30
16716,2010-09-30
16717,2010-09-30
16718,2010-09-30
16719,2010-09-30
16720,2010-09-30
16722,2010-09-30
16723,2010-09-30
16725,2010-09-30
16727,2010-09-30
16731,2010-09-30
16732,2010-09-30
16735,2010-09-30
16736,2010-09-30
16741,2010-09-30
16742,2010-09-30
16746,2010-09-30
16748,2010-09-30
16749,2010-09-30
16754,2010-09-30
16755,2010-09-30
16756,2010-09-30
16763,2010-09-30
16768,2010-09-30
16769,2010-09-30
16771,2010-09-30
16772,2010-09-30
16773,2010-09-30
16774,2010-09-30
16777,2010-09-30
16779,2010-09-30
16781,2010-09-30
16782,2010-09-30
16784,2010-09-30
16787,2010-09-30
16788,2010-09-30
16791,2010-09-30
16792,2010-09-30
16794,2010-09-30
16795,2010-09-30
16797,2010-09-30
16798,2010-09-30
16802,2010-09-30
16805,2010-09-30
16807,2010-09-30
16822,2010-09-30
16823,2010-09-30
16830,2010-09-30
16833,2010-09-30
16834,2010-09-30
16838,2010-09-30
16839,2010-09-30
16840,2010-09-30
16841,2010-09-30
16843,2010-09-30
16845,2010-09-30
16846,2010-09-30
16847,2010-09-30
16854,2010-09-30
16858,2010-09-30
16859,2010-09-30
16860,2010-09-30
16862,2010-09-30
16867,2010-09-30
16873,2010-09-30
16875,2010-09-30
16883,2010-09-30
16887,2010-09-30
16888,2010-09-30
16891,2010-09-30
16892,2010-09-30
16895,2010-09-30
16901,2010-09-30
16905,2010-09-30
16908,2010-09-30
16911,2010-09-30
16912,2010-09-30
16913,2010-09-30
16917,2010-09-30
16918,2010-09-30
16923,2010-09-30
16928,2010-09-30
16933,2010-09-30
16934,2010-09-30
16938,2010-09-30
16939,2010-09-30
16940,2010-09-30
16943,2010-09-30
16945,2010-09-30
16946,2010-09-30
16947,2010-09-30
16948,2010-09-30
16950,2010-09-30
16952,2010-09-30
16954,2010-09-30
16955,2010-09-30
16960,2010-09-30
16964,2010-09-30
16970,2010-09-30
16977,2010-09-30
16978,2010-09-30
16984,2010-09-30
16985,2010-09-30
16986,2010-09-30
16987,2010-09-30
16992,2010-09-30
17001,2010-09-30
17002,2010-09-30
17006,2010-09-30
17011,2010-09-30
17012,2010-09-30
17017,2010-09-30
17018,2010-09-30
17019,2010-09-30
17020,2010-09-30
17023,2010-09-30
17025,2010-09-30
17027,2010-09-30
17028,2010-09-30
17029,2010-09-30
17032,2010-09-30
17035,2010-09-30
17043,2010-09-30
17044,2010-09-30
17046,2010-09-30
17047,2010-09-30
17048,2010-09-30
17049,2010-09-30
17050,2010-09-30
17051,2010-09-30
17056,2010-09-30
17059,2010-09-30
17063,2010-09-30
17065,2010-09-30
17066,2010-09-30
