Customer ID,snapshot_date,recency_days,frequency_180d,monetary_180d,aov_180d,previous_spend,recent_spend,spend_trend,previous_orders,recent_orders,frequency_trend,previous_aov,recent_aov,aov_trend,first_purchase_date,customer_age_days,lifetime_orders,lifetime_spend,future_revenue,current_revenue,revenue_change_pct,decline_label
16807,2010-09-30,34.0,2.0,728.24,364.12,369.75,358.49,0.9695469912102772,1.0,1.0,1.0,369.75,358.49,0.9695469912102772,2010-03-26 14:38:00,187,3,1002.29,0.0,358.49,-1.0,1
16823,2010-09-30,26.0,1.0,480.7,480.7,0.0,480.7,1.0,0.0,1.0,1.0,0.0,480.7,1.0,2009-12-02 09:57:00,301,3,936.0799999999999,965.63,480.7,1.00879966715207,0
16830,2010-09-30,6.0,1.0,401.20000000000005,401.20000000000005,0.0,401.20000000000005,1.0,0.0,1.0,1.0,0.0,401.20000000000005,1.0,2009-12-13 12:11:00,290,3,881.59,0.0,401.20000000000005,-1.0,1
16833,2010-09-30,3.0,1.0,989.63,989.63,0.0,989.63,1.0,0.0,1.0,1.0,0.0,989.63,1.0,2010-03-26 15:31:00,187,2,1302.51,0.0,989.63,-1.0,1
16839,2010-09-30,21.0,5.0,2225.14,445.02799999999996,1352.14,873.0,0.6456432026269469,3.0,2.0,0.6666666666666666,450.71333333333337,436.5,0.9684648039404203,2010-02-11 15:02:00,230,6,2549.96,3718.42,873.0,3.2593585337915236,0
16841,2010-09-30,45.0,3.0,1206.93,402.31,816.55,390.38,0.47808462433408855,2.0,1.0,0.5,408.275,390.38,0.9561692486681771,2010-01-12 11:32:00,260,5,1792.14,344.1,390.38,-0.11855115528459442,0
16843,2010-09-30,24.0,10.0,4497.719999999999,449.77199999999993,2321.22,2176.5,0.9376534753276295,6.0,4.0,0.6666666666666666,386.86999999999995,544.125,1.4064802129914444,2009-12-10 11:40:00,293,14,7499.73,1875.1299999999999,2176.5,-0.13846542614289,0
16858,2010-09-30,19.0,3.0,1947.84,649.28,1071.3,876.54,0.8182021842621114,2.0,1.0,0.5,535.65,876.54,1.6364043685242229,2009-12-15 11:09:00,288,8,3494.8,1173.48,876.54,0.33876377575467187,0
16859,2010-09-30,84.0,2.0,228.90000000000003,114.45000000000002,0.0,228.90000000000003,1.0,0.0,2.0,1.0,0.0,114.45000000000002,1.0,2010-03-04 12:37:00,209,3,486.67,697.93,228.90000000000003,2.0490607252075135,0
16860,2010-09-30,16.0,2.0,1093.5,546.75,662.2,431.3,0.6513138024765931,1.0,1.0,1.0,662.2,431.3,0.6513138024765931,2010-02-15 13:46:00,226,3,1610.6200000000001,0.0,431.3,-1.0,1
16873,2010-09-30,45.0,4.0,4363.29,1090.8225,2226.33,2136.96,0.9598577030359381,2.0,2.0,1.0,1113.165,1068.48,0.9598577030359381,2010-02-09 14:17:00,232,5,5823.99,3827.42,2136.96,0.7910583258460617,0
16875,2010-09-30,1.0,4.0,956.5,239.125,299.81,656.6899999999999,2.190353890797505,1.0,3.0,3.0,299.81,218.89666666666665,0.7301179635991683,2010-01-05 09:16:00,267,6,2139.0,0.0,656.6899999999999,-1.0,1
16883,2010-09-30,45.0,16.0,1882.8799999999999,117.67999999999999,1161.86,721.02,0.6205739073554474,9.0,7.0,0.7777777777777778,129.09555555555553,103.00285714285714,0.7978807380284323,2009-12-04 12:07:00,299,17,1991.83,256.06,721.02,-0.6448642201325899,1
16891,2010-09-30,42.0,2.0,285.23,142.615,150.09,135.14,0.9003930974748483,1.0,1.0,1.0,150.09,135.14,0.9003930974748483,2009-12-04 12:37:00,299,6,1014.86,464.52,135.14,2.4373242563267725,0
16895,2010-09-30,2.0,2.0,564.99,282.495,224.84,340.15,1.5128535847713929,1.0,1.0,1.0,224.84,340.15,1.5128535847713929,2010-02-12 11:07:00,229,4,902.28,0.0,340.15,-1.0,1
16905,2010-09-30,61.0,3.0,362.95,120.98333333333333,233.2,129.75,0.5563893653516295,2.0,1.0,0.5,116.6,129.75,1.112778730703259,2009-12-10 20:04:00,293,7,989.4,1196.7199999999998,129.75,8.223275529865123,0
16912,2010-09-30,13.0,1.0,848.79,848.79,0.0,848.79,1.0,0.0,1.0,1.0,0.0,848.79,1.0,2009-12-09 12:32:00,294,3,1574.63,330.3,848.79,-0.6108578093521366,1
16918,2010-09-30,68.0,4.0,503.08000000000004,125.77000000000001,264.63,238.45000000000002,0.901069417677512,2.0,2.0,1.0,132.315,119.22500000000001,0.901069417677512,2009-12-03 12:27:00,300,9,1696.3000000000002,448.17,238.45000000000002,0.8795135248479764,0
16923,2010-09-30,31.0,4.0,2179.1,544.775,1297.76,881.34,0.679124029096289,3.0,1.0,0.3333333333333333,432.58666666666664,881.34,2.037372087288867,2010-01-31 11:14:00,241,7,3369.71,3311.54,881.34,2.7573921528581473,0
16928,2010-09-30,0.0,2.0,230.8,115.4,0.0,230.8,1.0,0.0,2.0,1.0,0.0,115.4,1.0,2010-02-03 12:30:00,238,4,358.0,1023.88,230.8,3.4362218370883877,0
16933,2010-09-30,62.0,1.0,281.42,281.42,0.0,281.42,1.0,0.0,1.0,1.0,0.0,281.42,1.0,2009-12-09 15:03:00,294,4,1844.28,773.74,281.42,1.7494136877265296,0
16934,2010-09-30,84.0,2.0,399.36,199.68,299.06,100.30000000000001,0.3353842038386946,1.0,1.0,1.0,299.06,100.30000000000001,0.3353842038386946,2010-03-28 12:43:00,185,3,781.56,378.5,100.30000000000001,2.7736789631106675,0
16938,2010-09-30,57.0,2.0,1843.51,921.755,937.77,905.74,0.9658445034496732,1.0,1.0,1.0,937.77,905.74,0.9658445034496732,2010-02-17 14:47:00,224,3,2713.33,1593.47,905.74,0.7593017863846137,0
16939,2010-09-30,52.0,1.0,121.91,121.91,0.0,121.91,1.0,0.0,1.0,1.0,0.0,121.91,1.0,2010-02-28 13:33:00,213,3,449.0,0.0,121.91,-1.0,1
16940,2010-09-30,14.0,3.0,2167.65,722.5500000000001,1150.18,1017.47,0.8846180597819472,2.0,1.0,0.5,575.09,1017.47,1.7692361195638944,2009-12-08 13:08:00,295,5,3377.7799999999997,0.0,1017.47,-1.0,1
16945,2010-09-30,8.0,6.0,1988.16,331.36,676.6700000000001,1311.49,1.9381530140245613,3.0,3.0,1.0,225.5566666666667,437.16333333333336,1.9381530140245613,2009-12-09 11:33:00,294,11,3492.2200000000003,990.29,1311.49,-0.24491227535093676,0
16946,2010-09-30,75.0,2.0,358.9,179.45,172.0,186.9,1.0866279069767442,1.0,1.0,1.0,172.0,186.9,1.0866279069767442,2010-03-02 10:49:00,211,4,1035.94,186.1,186.9,-0.004280363830925689,0
16947,2010-09-30,26.0,3.0,40.400000000000006,13.466666666666669,17.0,23.400000000000002,1.3764705882352943,2.0,1.0,0.5,8.5,23.400000000000002,2.7529411764705887,2010-03-03 10:54:00,210,4,548.73,0.0,23.400000000000002,-1.0,1
16950,2010-09-30,35.0,3.0,1014.4399999999999,338.14666666666665,201.25,813.1899999999999,4.040695652173913,1.0,2.0,2.0,201.25,406.59499999999997,2.0203478260869563,2010-01-24 11:26:00,248,5,1655.01,1122.8,813.1899999999999,0.3807351295515194,0
16952,2010-09-30,5.0,2.0,379.13,189.565,0.0,379.13,1.0,0.0,2.0,1.0,0.0,189.565,1.0,2009-12-11 13:52:00,292,3,631.17,0.0,379.13,-1.0,1
16954,2010-09-30,8.0,5.0,1366.3799999999999,273.27599999999995,710.6499999999999,655.73,0.9227186378667419,2.0,3.0,1.5,355.32499999999993,218.57666666666668,0.6151457585778279,2010-01-18 14:49:00,254,9,3339.3399999999997,1004.26,655.73,0.5315144952953197,0
16984,2010-09-30,42.0,4.0,2935.64,733.91,1789.1799999999998,1146.46,0.6407739858482657,2.0,2.0,1.0,894.5899999999999,573.23,0.6407739858482657,2010-03-07 15:34:00,206,6,5094.98,1178.47,1146.46,0.027920729898993413,0
16985,2010-09-30,26.0,8.0,2786.45,348.30625,733.77,2052.68,2.797443340556305,2.0,6.0,3.0,366.885,342.1133333333333,0.9324811135187683,2009-12-10 13:34:00,293,12,5038.8,1353.56,2052.68,-0.34058888867236975,0
16986,2010-09-30,9.0,3.0,423.7,141.23333333333332,251.2,172.5,0.686703821656051,2.0,1.0,0.5,125.6,172.5,1.373407643312102,2010-02-04 14:46:00,237,9,3015.55,0.0,172.5,-1.0,1
16992,2010-09-30,1.0,5.0,2136.71,427.342,1168.15,968.56,0.8291400933099344,2.0,3.0,1.5,584.075,322.8533333333333,0.5527600622066229,2010-02-11 12:36:00,230,6,2251.59,1610.6,968.56,0.6628809779466425,0
17001,2010-09-30,5.0,5.0,1300.33,260.066,401.83,898.5,2.2360202075504567,2.0,3.0,1.5,200.915,299.5,1.4906801383669712,2010-03-25 12:41:00,188,6,1877.5700000000002,1171.62,898.5,0.30397328881469105,0
17002,2010-09-30,7.0,2.0,861.46,430.73,217.6,643.86,2.9589154411764707,1.0,1.0,1.0,217.6,643.86,2.9589154411764707,2010-03-08 15:46:00,205,4,1077.82,0.0,643.86,-1.0,1
17017,2010-09-30,8.0,2.0,1411.29,705.645,409.82,1001.47,2.4436825923576206,1.0,1.0,1.0,409.82,1001.47,2.4436825923576206,2009-12-03 13:22:00,300,3,1688.79,6085.2,1001.47,5.076267886207274,0
17023,2010-09-30,50.0,1.0,462.21,462.21,0.0,462.21,1.0,0.0,1.0,1.0,0.0,462.21,1.0,2010-01-11 15:09:00,261,2,604.56,195.62,462.21,-0.5767724627333896,1
17027,2010-09-30,10.0,1.0,192.57,192.57,0.0,192.57,1.0,0.0,1.0,1.0,0.0,192.57,1.0,2009-12-10 12:10:00,293,3,436.82000000000005,0.0,192.57,-1.0,1
17029,2010-09-30,0.0,2.0,655.3,327.65,288.15,367.15,1.2741627624501128,1.0,1.0,1.0,288.15,367.15,1.2741627624501128,2010-02-14 10:19:00,227,4,1256.3,165.0,367.15,-0.550592400926052,1
17044,2010-09-30,35.0,2.0,2130.42,1065.21,1037.7,1092.72,1.0530211043654236,1.0,1.0,1.0,1037.7,1092.72,1.0530211043654236,2009-12-07 12:25:00,296,5,4300.7,6713.120000000001,1092.72,5.143495131415184,0
17046,2010-09-30,8.0,3.0,904.6100000000001,301.5366666666667,0.0,904.6100000000001,1.0,0.0,3.0,1.0,0.0,301.5366666666667,1.0,2010-03-29 13:46:00,184,4,1264.0500000000002,0.0,904.6100000000001,-1.0,1
17048,2010-09-30,1.0,3.0,932.8,310.93333333333334,226.7,706.1,3.1146890163211296,1.0,2.0,2.0,226.7,353.05,1.5573445081605648,2010-01-18 13:55:00,254,4,1146.33,0.0,706.1,-1.0,1
17049,2010-09-30,41.0,5.0,1907.23,381.446,661.79,1245.44,1.8819262908173289,1.0,4.0,4.0,661.79,311.36,0.4704815727043322,2010-03-04 10:23:00,209,7,2846.75,1440.75,1245.44,0.15682007965056521,0
17050,2010-09-30,52.0,2.0,652.0799999999999,326.03999999999996,300.13,351.95,1.1726585146436543,1.0,1.0,1.0,300.13,351.95,1.1726585146436543,2010-01-26 14:54:00,246,4,1162.55,300.4,351.95,-0.14646966898707206,0
17051,2010-09-30,10.0,2.0,299.6,149.8,117.05000000000001,182.55,1.5595899188381033,1.0,1.0,1.0,117.05000000000001,182.55,1.5595899188381033,2010-03-21 14:55:00,192,3,467.25,0.0,182.55,-1.0,1
17059,2010-09-30,63.0,2.0,849.0999999999999,424.54999999999995,416.76,432.34,1.0373836260677607,1.0,1.0,1.0,416.76,432.34,1.0373836260677607,2010-01-26 14:43:00,246,4,1785.13,1444.72,432.34,2.3416292732571593,0
17063,2010-09-30,3.0,3.0,1274.93,424.9766666666667,521.88,753.05,1.4429562351498428,1.0,2.0,2.0,521.88,376.525,0.7214781175749214,2009-12-01 12:36:00,302,5,1849.79,327.6,753.05,-0.5649691255560719,1
17068,2010-09-30,0.0,19.0,3056.7400000000002,160.88105263157897,1320.46,1736.28,1.3149054117504506,8.0,11.0,1.375,165.0575,157.84363636363636,0.9562948449094186,2010-03-28 14:26:00,185,20,3310.19,1596.2,1736.28,-0.08067823162162781,0
17071,2010-09-30,45.0,2.0,516.26,258.13,380.86,135.4,0.3555112114687812,1.0,1.0,1.0,380.86,135.4,0.3555112114687812,2010-01-24 13:05:00,248,3,824.27,547.9,135.4,3.0465288035450517,0
17075,2010-09-30,42.0,1.0,244.75,244.75,0.0,244.75,1.0,0.0,1.0,1.0,0.0,244.75,1.0,2009-12-14 11:24:00,289,5,1007.9300000000001,399.68,244.75,0.6330132788559755,0
17081,2010-09-30,2.0,2.0,388.87,194.435,164.66,224.21,1.3616543179885827,1.0,1.0,1.0,164.66,224.21,1.3616543179885827,2010-02-22 13:19:00,219,3,501.75,172.48,224.21,-0.23072119887605377,0
17083,2010-09-30,0.0,3.0,1153.3,384.43333333333334,754.3399999999999,398.96,0.5288861786462338,2.0,1.0,0.5,377.16999999999996,398.96,1.0577723572924675,2010-02-09 11:46:00,232,5,2058.43,585.5799999999999,398.96,0.46776619209945847,0
17085,2010-09-30,1.0,8.0,2068.27,258.53375,768.69,1299.5800000000002,1.69064252169275,3.0,5.0,1.6666666666666667,256.23,259.91600000000005,1.01438551301565,2009-12-06 12:16:00,297,15,3613.64,3451.56,1299.5800000000002,1.6559042152079897,0
17091,2010-09-30,0.0,6.0,2232.2,372.0333333333333,990.48,1241.72,1.253654793635409,3.0,3.0,1.0,330.16,413.9066666666667,1.253654793635409,2009-12-16 15:45:00,287,8,2857.08,1419.71,1241.72,0.14334149405663113,0
17092,2010-09-30,1.0,6.0,3529.92,588.32,1167.06,2362.86,2.0246259832399365,2.0,4.0,2.0,583.53,590.715,1.0123129916199682,2010-02-02 16:42:00,239,7,3817.18,0.0,2362.86,-1.0,1
17095,2010-09-30,38.0,1.0,303.76,303.76,0.0,303.76,1.0,0.0,1.0,1.0,0.0,303.76,1.0,2009-12-15 12:32:00,288,3,933.69,314.4,303.76,0.035027653410587264,0
17107,2010-09-30,45.0,2.0,2782.1800000000003,1391.0900000000001,1657.38,1124.8,0.6786615018885228,1.0,1.0,1.0,1657.38,1124.8,0.6786615018885228,2010-01-31 15:47:00,241,3,4396.57,863.42,1124.8,-0.23237908961593173,0
17127,2010-09-30,8.0,3.0,662.7800000000001,220.9266666666667,308.03000000000003,354.75000000000006,1.151673538291725,1.0,2.0,2.0,308.03000000000003,177.37500000000003,0.5758367691458625,2009-12-04 15:18:00,299,4,800.73,354.3,354.75000000000006,-0.0012684989429176756,0
17133,2010-09-30,38.0,4.0,7116.47,1779.1175,5466.2300000000005,1650.24,0.301897285697821,3.0,1.0,0.3333333333333333,1822.0766666666668,1650.24,0.9056918570934629,2010-03-21 12:31:00,192,5,9730.09,0.0,1650.24,-1.0,1
17137,2010-09-30,51.0,3.0,541.8299999999999,180.60999999999999,375.51,166.32,0.4429176320204522,2.0,1.0,0.5,187.755,166.32,0.8858352640409044,2010-01-31 12:27:00,241,5,942.15,191.48,166.32,0.15127465127465126,0
17139,2010-09-30,12.0,7.0,4787.28,683.8971428571429,2333.85,2453.43,1.0512372260428047,5.0,2.0,0.4,466.77,1226.715,2.628093065107012,2010-01-11 11:31:00,261,10,7398.49,1517.5,2453.43,-0.3814781754523259,0
17145,2010-09-30,76.0,3.0,2223.88,741.2933333333334,0.0,2223.88,1.0,0.0,3.0,1.0,0.0,741.2933333333334,1.0,2010-02-19 12:07:00,222,4,3120.91,0.0,2223.88,-1.0,1
17146,2010-09-30,35.0,8.0,3790.26,473.7825,2699.9700000000003,1090.29,0.4038155979510883,5.0,3.0,0.6,539.994,363.43,0.6730259965851472,2010-02-02 09:39:00,239,9,4813.860000000001,594.85,1090.29,-0.45441121169597076,1
17147,2010-09-30,16.0,3.0,876.49,292.16333333333336,412.03999999999996,464.45000000000005,1.1271963887001264,2.0,1.0,0.5,206.01999999999998,464.45000000000005,2.254392777400253,2010-01-11 09:38:00,261,5,1485.3600000000001,0.0,464.45000000000005,-1.0,1
17157,2010-09-30,44.0,9.0,2400.52,266.72444444444443,1429.96,970.56,0.678732272231391,6.0,3.0,0.5,238.32666666666668,323.52,1.357464544462782,2009-12-04 13:00:00,299,17,4832.9,0.0,970.56,-1.0,1
17159,2010-09-30,41.0,1.0,299.41,299.41,0.0,299.41,1.0,0.0,1.0,1.0,0.0,299.41,1.0,2010-03-04 14:53:00,209,2,560.71,0.0,299.41,-1.0,1
17160,2010-09-30,36.0,4.0,2241.84,560.46,1170.65,1071.19,0.9150386537393755,2.0,2.0,1.0,585.325,535.595,0.9150386537393755,2009-12-04 10:57:00,299,8,4234.530000000001,2456.6,1071.19,1.293337316442461,0
17163,2010-09-30,9.0,1.0,265.44,265.44,0.0,265.44,1.0,0.0,1.0,1.0,0.0,265.44,1.0,2010-02-02 10:39:00,239,2,406.68,0.0,265.44,-1.0,1
17180,2010-09-30,20.0,4.0,987.03,246.7575,704.44,282.59,0.401155527795128,3.0,1.0,0.3333333333333333,234.81333333333336,282.59,1.203466583385384,2010-01-21 17:43:00,251,6,1349.98,110.97,282.59,-0.6073109451856046,1
17188,2010-09-30,10.0,3.0,1137.51,379.17,337.73,799.78,2.368104699019927,1.0,2.0,2.0,337.73,399.89,1.1840523495099635,2009-12-08 19:16:00,295,6,2118.7,513.64,799.78,-0.35777338768161243,0
17191,2010-09-30,50.0,3.0,684.86,228.28666666666666,501.53,183.33,0.36554144318385745,2.0,1.0,0.5,250.765,183.33,0.7310828863677149,2009-12-01 16:34:00,302,6,1585.23,1665.8,183.33,8.086347024491355,0
17201,2010-09-30,87.0,2.0,418.59000000000003,209.29500000000002,181.97,236.62,1.3003242292685608,1.0,1.0,1.0,181.97,236.62,1.3003242292685608,2010-02-10 12:26:00,231,3,899.41,0.0,236.62,-1.0,1
17213,2010-09-30,61.0,2.0,750.22,375.11,0.0,750.22,1.0,0.0,2.0,1.0,0.0,375.11,1.0,2009-12-15 10:28:00,288,6,2088.17,928.75,750.22,0.23797019540934655,0
17218,2010-09-30,16.0,2.0,352.65,176.325,0.0,352.65,1.0,0.0,2.0,1.0,0.0,176.325,1.0,2010-01-25 16:12:00,247,5,1025.74,1812.5,352.65,4.139656883595633,0
17220,2010-09-30,21.0,2.0,239.01000000000002,119.50500000000001,0.0,239.01000000000002,1.0,0.0,2.0,1.0,0.0,119.50500000000001,1.0,2010-01-20 11:57:00,252,6,873.95,727.05,239.01000000000002,2.041922932094891,0
17222,2010-09-30,41.0,2.0,753.98,376.99,168.73,585.25,3.46855923665027,1.0,1.0,1.0,168.73,585.25,3.46855923665027,2010-01-10 15:24:00,262,5,1250.8600000000001,0.0,585.25,-1.0,1
17226,2010-09-30,8.0,1.0,81.0,81.0,0.0,81.0,1.0,0.0,1.0,1.0,0.0,81.0,1.0,2010-02-12 14:31:00,229,2,506.63,0.0,81.0,-1.0,1
17227,2010-09-30,0.0,3.0,325.96,108.65333333333332,221.45,104.51,0.47193497403477086,2.0,1.0,0.5,110.725,104.51,0.9438699480695417,2010-01-15 15:05:00,257,5,703.51,521.45,104.51,3.9894746914170898,0
17228,2010-09-30,19.0,4.0,787.14,196.785,351.11,436.03,1.2418615248782432,2.0,2.0,1.0,175.555,218.015,1.2418615248782432,2010-03-12 11:54:00,201,5,915.1999999999999,711.9000000000001,436.03,0.6326858243698831,0
17231,2010-09-30,38.0,7.0,1848.6100000000001,264.08714285714285,1348.02,500.59000000000003,0.3713520570911411,4.0,3.0,0.75,337.005,166.86333333333334,0.4951360761215215,2009-12-07 16:38:00,296,13,3122.51,1132.22,500.59000000000003,1.2617711100900937,0
17233,2010-09-30,12.0,1.0,190.62,190.62,0.0,190.62,1.0,0.0,1.0,1.0,0.0,190.62,1.0,2009-12-15 12:03:00,288,2,369.98,0.0,190.62,-1.0,1
17236,2010-09-30,89.0,3.0,457.54999999999995,152.51666666666665,334.09999999999997,123.45,0.3695001496557917,2.0,1.0,0.5,167.04999999999998,123.45,0.7390002993115834,2010-03-07 13:00:00,206,5,839.98,299.42999999999995,123.45,1.4255164034021868,0
17238,2010-09-30,27.0,8.0,1871.48,233.935,1144.29,727.19,0.6354944987721645,4.0,4.0,1.0,286.0725,181.7975,0.6354944987721645,2009-12-01 10:59:00,302,12,2786.59,1621.95,727.19,1.2304349619769248,0
17241,2010-09-30,12.0,6.0,1133.55,188.92499999999998,532.45,601.1,1.1289322941121231,3.0,3.0,1.0,177.48333333333335,200.36666666666667,1.1289322941121231,2010-02-15 14:47:00,226,11,2580.54,163.6,601.1,-0.7278323074363666,1
17242,2010-09-30,20.0,2.0,1312.98,656.49,575.68,737.3,1.2807462479155087,1.0,1.0,1.0,575.68,737.3,1.2807462479155087,2010-01-24 10:27:00,248,3,1754.2399999999998,0.0,737.3,-1.0,1
17243,2010-09-30,3.0,19.0,3354.39,176.54684210526315,1500.54,1853.8500000000001,1.2354552361149986,8.0,11.0,1.375,187.5675,168.53181818181818,0.8985128989927262,2009-12-01 15:36:00,302,37,9742.48,3325.58,1853.8500000000001,0.7938776060630578,0
17259,2010-09-30,9.0,3.0,594.46,198.15333333333334,318.82,275.64,0.8645630763440185,1.0,2.0,2.0,318.82,137.82,0.43228153817200926,2010-02-22 13:38:00,219,4,904.33,763.28,275.64,1.7691191409084313,0
17262,2010-09-30,42.0,5.0,1065.9,213.18,284.7,781.2,2.7439409905163332,3.0,2.0,0.6666666666666666,94.89999999999999,390.6,4.1159114857745,2009-12-15 11:26:00,288,6,1235.4,537.72,781.2,-0.3116743471582181,0
17266,2010-09-30,63.0,1.0,90.41,90.41,0.0,90.41,1.0,0.0,1.0,1.0,0.0,90.41,1.0,2010-03-09 10:42:00,204,2,207.08999999999997,0.0,90.41,-1.0,1
17268,2010-09-30,9.0,5.0,701.75,140.35,558.95,142.79999999999998,0.2554790231684408,3.0,2.0,0.6666666666666666,186.3166666666667,71.39999999999999,0.38321853475266116,2009-12-08 11:46:00,295,7,970.25,0.0,142.79999999999998,-1.0,1
17270,2010-09-30,33.0,1.0,214.78,214.78,0.0,214.78,1.0,0.0,1.0,1.0,0.0,214.78,1.0,2009-12-07 17:18:00,296,2,604.4,0.0,214.78,-1.0,1
17281,2010-09-30,0.0,4.0,614.55,153.6375,229.5,385.04999999999995,1.6777777777777776,2.0,2.0,1.0,114.75,192.52499999999998,1.6777777777777776,2010-02-04 13:00:00,237,5,727.05,70.80000000000001,385.04999999999995,-0.8161277756135566,1
17287,2010-09-30,8.0,5.0,1084.83,216.96599999999998,281.78,803.05,2.849918376038044,2.0,3.0,1.5,140.89,267.68333333333334,1.8999455840253627,2009-12-03 12:45:00,300,12,2055.9,1214.65,803.05,0.5125459186850135,0
17289,2010-09-30,12.0,3.0,569.05,189.6833333333333,162.75,406.3,2.4964669738863288,1.0,2.0,2.0,162.75,203.15,1.2482334869431644,2010-03-08 12:52:00,205,5,918.84,216.14,406.3,-0.46802855033226687,1
17293,2010-09-30,43.0,4.0,604.5500000000001,151.13750000000002,360.90000000000003,243.65,0.6751177611526739,2.0,2.0,1.0,180.45000000000002,121.825,0.6751177611526739,2009-12-03 15:09:00,300,7,1174.54,1070.72,243.65,3.3945003078185922,0
17298,2010-09-30,57.0,1.0,221.62,221.62,0.0,221.62,1.0,0.0,1.0,1.0,0.0,221.62,1.0,2010-03-08 08:56:00,205,2,343.64,115.5,221.62,-0.4788376500315856,1
17307,2010-09-30,16.0,5.0,1981.03,396.206,1542.3400000000001,438.69000000000005,0.28443144831878836,2.0,3.0,1.5,771.1700000000001,146.23000000000002,0.1896209655458589,2010-01-19 16:38:00,253,8,2438.9500000000003,1560.94,438.69000000000005,2.5581845950443363,0
17314,2010-09-30,51.0,6.0,1791.7800000000002,298.63000000000005,844.99,946.79,1.1204747985183257,3.0,3.0,1.0,281.66333333333336,315.59666666666664,1.1204747985183254,2009-12-03 11:25:00,300,8,2041.88,334.63,946.79,-0.6465636519185881,1
17320,2010-09-30,2.0,2.0,920.5699999999999,460.28499999999997,0.0,920.5699999999999,1.0,0.0,2.0,1.0,0.0,460.28499999999997,1.0,2010-01-21 16:29:00,251,3,1244.23,901.84,920.5699999999999,-0.020346089922547883,0
17323,2010-09-30,48.0,2.0,265.78,132.89,151.97,113.81,0.7488978087780483,1.0,1.0,1.0,151.97,113.81,0.7488978087780483,2010-01-10 11:58:00,262,4,513.03,131.49,113.81,0.15534663034882704,0
17324,2010-09-30,15.0,6.0,1043.23,173.87166666666667,367.98,675.25,1.8350182075112778,3.0,3.0,1.0,122.66000000000001,225.08333333333334,1.8350182075112778,2009-12-18 15:29:00,285,8,1184.5900000000001,254.1,675.25,-0.6236949278045169,1
17338,2010-09-30,9.0,5.0,2803.16,560.632,854.4100000000001,1948.75,2.2808136608888003,2.0,3.0,1.5,427.20500000000004,649.5833333333334,1.5205424405925336,2010-03-10 16:09:00,203,6,3075.32,3190.92,1948.75,0.6374188582424631,0
17340,2010-09-30,45.0,3.0,2788.2000000000003,929.4000000000001,1193.5,1594.7,1.336154168412233,1.0,2.0,2.0,1193.5,797.35,0.6680770842061164,2010-02-14 14:54:00,227,5,4728.9400000000005,9682.98,1594.7,5.071975920235781,0
17343,2010-09-30,66.0,2.0,405.22,202.61,302.92,102.3,0.337712927505612,1.0,1.0,1.0,302.92,102.3,0.337712927505612,2009-12-03 18:30:00,300,4,866.35,393.59,102.3,2.847409579667644,0
17348,2010-09-30,1.0,3.0,887.08,295.6933333333333,287.16,599.9200000000001,2.089148906532943,1.0,2.0,2.0,287.16,299.96000000000004,1.0445744532664716,2010-03-10 12:13:00,203,4,1316.89,0.0,599.9200000000001,-1.0,1
17351,2010-09-30,33.0,4.0,471.95,117.9875,195.15,276.8,1.4183961055598258,2.0,2.0,1.0,97.575,138.4,1.4183961055598258,2009-12-10 18:43:00,293,8,1119.08,282.0,276.8,0.018786127167630017,0
17353,2010-09-30,55.0,1.0,1160.0,1160.0,0.0,1160.0,1.0,0.0,1.0,1.0,0.0,1160.0,1.0,2010-03-25 12:52:00,188,2,1502.0,0.0,1160.0,-1.0,1
17364,2010-09-30,1.0,8.0,4026.5499999999997,503.31874999999997,2685.67,1340.8799999999999,0.4992720624648597,5.0,3.0,0.6,537.134,446.96,0.8321201041080996,2009-12-07 15:28:00,296,14,6387.02,1202.22,1340.8799999999999,-0.1034097010918202,0
17365,2010-09-30,79.0,2.0,1262.94,631.47,324.0,938.9399999999999,2.897962962962963,1.0,1.0,1.0,324.0,938.9399999999999,2.897962962962963,2010-02-01 11:56:00,240,4,1879.8899999999999,1543.53,938.9399999999999,0.6439069589111126,0
17368,2010-09-30,83.0,2.0,397.92,198.96,241.62,156.3,0.646883536131115,1.0,1.0,1.0,241.62,156.3,0.646883536131115,2009-12-15 17:45:00,288,3,603.24,310.23,156.3,0.9848368522072937,0
17372,2010-09-30,5.0,7.0,1136.72,162.38857142857142,794.95,341.77,0.429926410466067,5.0,2.0,0.4,158.99,170.885,1.0748160261651676,2009-12-03 18:41:00,300,16,2304.48,1101.18,341.77,2.221991397723616,0
17373,2010-09-30,6.0,1.0,133.08,133.08,0.0,133.08,1.0,0.0,1.0,1.0,0.0,133.08,1.0,2010-02-28 14:17:00,213,2,296.78,223.8,133.08,0.6816952209197474,0
17377,2010-09-30,3.0,25.0,4895.030000000001,195.80120000000002,2526.4900000000002,2368.54,0.93748243610701,13.0,12.0,0.9230769230769231,194.34538461538463,197.37833333333333,1.0156059724492608,2009-12-02 12:39:00,301,48,9599.37,5404.2,2368.54,1.281658743360889,0
17388,2010-09-30,36.0,4.0,721.03,180.2575,384.40999999999997,336.62,0.8756796129132958,3.0,1.0,0.3333333333333333,128.13666666666666,336.62,2.6270388387398875,2009-12-10 11:45:00,293,5,949.99,482.02000000000004,336.62,0.43194106113718744,0
